score,verdict,title,company,location,tier,salary,source,url,reasoning,date_posted
0,"","Production Specialist (Network Hardware) - Greater China, Korea & India","Bloomberg","","Tier 2 — Finance","",career_page,https://bloomberg.avature.net/careers/JobDetail/Production-Specialist-Network-Hardware-Greater-China-Korea-India/18351,"",""
0,"","Assistant Audio Engineer Internship","Stonecutter Recording Studios","Chicago, Illinois","","",jobspy_indeed,https://www.indeed.com/viewjob?jk=ff9ec8663df35903,"","2026-04-01"
0,"","Car Audio/Sales Technician","Chihuahua Tire Shop","Chicago, Illinois","","$25 - $30 (hourly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=7c60cfbb2d4d66f9,"","2026-04-01"
0,"","AV Design Engineer - Faith & Performance","Diversified","Chicago, Illinois","","$99,100 - $134,000 (yearly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=f6ba51a61e69e2f9,"","2026-03-30"
0,"","Broadcast Engineer","Bureau Gravity/TalkLab","Chicago, Illinois","","$25 - $35 (hourly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=0834587f52c20925,"","2026-03-30"
0,"","AV Technician/ Meeting Concierge (Full Time) - Hilton Chicago O'Hare Airport","Hilton","Chicago, Illinois","","",jobspy_indeed,https://www.indeed.com/viewjob?jk=b5bf931e4b3583e0,"","2026-03-27"
0,"","Audio Engineer - Adjunct Instructor","SAE Institute","New York, New York","","",jobspy_indeed,https://www.indeed.com/viewjob?jk=0fbda646e7b1db27,"","2026-04-01"
0,"","Manager, Station Broadcasting","The E. W. Scripps Company","New York, New York","","$120,000 - $145,000 (yearly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=9abd778783466128,"","2026-04-01"
0,"","Low Voltage Technicians (Data, Electronic Security, Audio Visual, & Life Safety)","Wallace William LLC","New York, New York","","$18 - $30 (hourly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=cffeb32126b8fe4c,"","2026-04-01"
0,"","Audio Video Technician","Sound Insight","New York, New York","","",jobspy_indeed,https://www.indeed.com/viewjob?jk=59c6085e9b4819f6,"","2026-03-31"
0,"","AV Technician","York Telecom Corporation","New York, New York","","$50,000 - $55,000 (yearly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=839bf3cd57156b7b,"","2026-03-31"
0,"","AV Technician","Yorktel","New York, New York","","",jobspy_indeed,https://www.indeed.com/viewjob?jk=c25ffb80efc60482,"","2026-03-31"
0,"","Audio Video Technician / AV Installer","ynVISION","New York, New York","","$24 - $35 (hourly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=7ef9657f2bc1e91c,"","2026-03-31"
0,"","Production Staff","Third Street Music School","New York, New York","","$25 - $30 (hourly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=aa830820c86252d1,"","2026-03-31"
