score,verdict,title,company,location,tier,salary,source,url,reasoning,date_posted
0,"","Freelance AV Technician – Audio, Video & Lighting (Chicago Area)","MDM Entertainment","Chicago, IL","","20–26 an hour",brightdata_google_jobs,https://www.indeed.com/viewjob?jk=7d192681e9ddc21b&utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","2026-01-24"
0,"","Audiovisual Technician","The Comedy Bar","Chicago, IL","","",brightdata_google_jobs,https://us.bebee.com/job/b1e457158c549c790179f82fa26d3c9f?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","2026-02-19"
0,"","Audio Visual Sales Support Engineer","EOS","Chicago, IL","","85K–105K a year",brightdata_google_jobs,https://us.bebee.com/job/f193c74de7280e6ac3d49316f039a536?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","2026-02-11"
0,"","Freelance AV Technician – Audio, Video","MDM Entertainment","Chicago, IL","","",brightdata_google_jobs,https://us.bebee.com/job/0a8002eeeaa7ef4075cad9bc7a5a31d5?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","2026-02-20"
0,"","AUDIO VIDEO TECHNICIAN","AUDIOVISIONS","San Francisco, CA","","",brightdata_google_jobs,https://www.indeed.com/viewjob?jk=d37a01ce63d62fe9&utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"",""
0,"","Regional Audio-Visual Service Technician/Engineer","Presentation Products Inc","San Francisco, CA","","40–50 an hour",brightdata_google_jobs,https://www.indeed.com/viewjob?jk=b8c5cf94ce5b6512&utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","2026-02-06"
0,"","Freelance Audio Visual Technician","A-V Services, Inc","San Francisco, CA","","35–40 an hour",brightdata_google_jobs,https://jobs.kget.com/jobs/audio-visual-integration-technician-san-francisco-california/2589151629-2/?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"",""
0,"","IT Engineering - Audiovisual Broadcast Engineer","Anthropic","San Francisco, CA","","",brightdata_google_jobs,https://career.io/job/it-engineering-audiovisual-broadcast-engineer-sf-anthropic-1a1882d20640f98a2bac644943f8406c?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","2026-02-12"
0,"","AV Support Technician","Ursus","San Francisco, CA","","",brightdata_google_jobs,https://ursus.breezy.hr/p/ca6b77247c6c-av-support-technician?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"",""
0,"","Audio Visual Sales Support Engineer","EOS","San Francisco, CA","","85K–105K a year",brightdata_google_jobs,https://us.expertini.com/job/audio-visual-sales-support-engineer-san-francisco-eos-it-solutions-765b442578d8/?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","2026-02-18"
0,"","AV Support Engineer (Freelancer) – San F. – CA","Axiom Technologies","San Francisco, CA","","",brightdata_google_jobs,https://www.simplyhired.com/job/DchuIEiMYNiAFOx6r_dSF5hO4BgMIRAjUQdPN4V1yUaHQ2_XdmKYbw?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","2026-02-18"
0,"","Audio and Video Technicians(Fully Remote)","Mercor","San Francisco, CA","","",brightdata_google_jobs,https://us.bebee.com/job/7d432580c2426714bd9478db9362ca5d?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","2026-02-12"
0,"","Audio Visual Control Programmer","EOS","San Francisco, CA","","120K–150K a year",brightdata_google_jobs,https://hiring.cafe/jobs/audio-visual-control-programmer/locations/san-francisco-california?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","2026-02-11"
0,"","Audio Visual (AV) Technician","EOS IT Solutions","San Francisco, CA","","",brightdata_google_jobs,https://sanfrancisco.us.expertini.com/job/audio-visual-av-technician-san-francisco-eos-it-solutions-fc9bea11603a/?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","2026-02-09"
0,"","Audio Visual Design Engineer","Cti","Los Angeles, CA","","75K–130K a year",brightdata_google_jobs,https://jobright.ai/jobs/info/6986abb78ca8121a3a690693?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","2026-02-06"
0,"","Audio Visual Technician - Part-Time","Inspire Event Technologies LLC","Los Angeles, CA","","20–22 an hour",brightdata_google_jobs,https://www.snagajob.com/jobs/1219460631?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","2026-01-24"
0,"","AV Technician","Amplify People","Los Angeles, CA","","25–35 an hour",brightdata_google_jobs,https://amplifypeople.applytojob.com/apply/3FubP7ZsDL/AV-Technician?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","2026-01-24"
0,"","audio visual technician","HiringCafe","Los Angeles, CA","","",brightdata_google_jobs,https://hiring.cafe/jobs/audio-visual-technician/locations/los-angeles-california?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"",""
0,"","AV Engineer- Operations","Netflix","Los Angeles, CA","","60K–90K a year",brightdata_google_jobs,https://www.jobzmall.com/netflix/job/av-engineer-operations?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"",""
0,"","Audio Technician","Los Angeles LGBT Center","Los Angeles, CA","","",brightdata_google_jobs,https://hiring.cafe/jobs/audio-technician/locations/van-nuys-california?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"",""
0,"","Audio Visual Technician Los Angle, CA​/Mountain View, CA​/NYC, NY​/Hous","Excelon Solutions","Los Angeles, CA","","",brightdata_google_jobs,https://www.learn4good.com/jobs/los-angeles/california/info_technology/4880071038/e/?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","2026-02-17"
0,"","A/V Technical Operations Engineer II (Programmer)","COA ASSOCIATES LLC","Los Angeles, CA","","",brightdata_google_jobs,https://careers.stubhub.com/us/en/job/STUBUS3D367D5B8F894E32A69617D98CEE9D8FEXTERNALENUS/Software-Engineer-II-Operations?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"",""
0,"","AutoCAD Specialist - Broadcast AV System Engineer","ATHENAWORKS LLC","Los Angeles, CA","","",brightdata_google_jobs,https://www.energyjobline.com/job/autocad-specialist-broadcast-av-system-engineer-los-angeles-29201793?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"",""
0,"","Audio Video Technician","Berklee College of Music","Boston, MA","","",brightdata_google_jobs,https://us.bebee.com/job/af7210d32b34d621fc714ed21f852962?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","2026-02-06"
0,"","Freelance Audio Visual Technician","A-V Services Inc.","Boston, MA","","35–40 an hour",brightdata_google_jobs,https://us.bebee.com/job/dbe834a2026e2d7284304b9a300c7d9a?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","2026-02-03"
0,"","Audio Visual Field Engineer","Baiken Media LLC","Boston, MA","","67K–115K a year",brightdata_google_jobs,https://www.indeed.com/viewjob?jk=7593890144c7cee2&utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"",""
0,"","Freelance Audio-Visual Technician Job at A-V Services, Inc. in Boston","A-V Services, Inc.","Boston, MA","","",brightdata_google_jobs,https://us.expertini.com/job/freelance-audio-visual-technician-job-at-a-v-services-inc-in-boston-boston-a-v-services-inc-a9fce14a40fa/?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","2026-02-17"
0,"","Audio Visual and Sound Technician - Roxbury Community College","Roxbury Community College","Boston, MA","","",brightdata_google_jobs,https://career.io/job/audio-visual-and-sound-technician-boston-roxbury-community-college-dd6eea177675f2cd14fd378c3f84b4ee?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"",""
0,"","AUDIO VISUAL TECHNICIAN (ON CALL)","Eurest","Boston, MA","","40 an hour",brightdata_google_jobs,https://www.jobs2careers.com/r/job/34950121643?c1=108&utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","2026-02-09"
