score,verdict,title,company,location,tier,salary,source,url,reasoning,date_posted
0,"","Audio Technician","Unity Chicago","Chicago, IL","","",serpapi_google_jobs,https://us.trabajo.org/job-4112-a3ebb67bdd1290a28e7f5e590f3ae579?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","2026-03-28"
0,"","AV Installation Technician - Chicago","Premiere Systems","Chicago, IL","","27–40 an hour",serpapi_google_jobs,https://www.indeed.com/viewjob?jk=6273e50cc8bf483d&utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"",""
0,"","Chicago IL Freelance A/V Technician","Blue Danube Productions","Chicago, IL","","30–60 an hour",serpapi_google_jobs,https://lensa.com/job-v1/blue-danube-productions/chicago-il/av-technician-contractor/df6218382af0e01de07029fdadc5b2cf?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"",""
0,"","AV Engineer - Technical Services","WESCO","Glenview, IL","","",serpapi_google_jobs,https://lensa.com/job-v1/wesco/glenview-il/audio-visual-engineer/963605f80770471bf6d475e50dd565b7?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","2026-03-12"
0,"","Audiovisual Engineer (Open to All Dykema Locations)","Dykema","Chicago, IL","","110 a day",serpapi_google_jobs,https://www.ziprecruiter.com/c/Dykema/Job/Audiovisual-Engineer-(Open-to-All-Dykema-Locations)/-in-Chicago,IL?jid=8b2ed888c87cc674&utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"",""
0,"","Low Voltage / Industrial / CCTV / AV Technician","Wachter, Inc.","Chicago, IL","","",serpapi_google_jobs,https://jobs.lever.co/wachter/8dcb263a-4d51-468f-abd6-84b8ec59eea0?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"",""
0,"","Audiovisual/IT Technicians","HTX Health Solutions","Chicago, IL","","65K a year",serpapi_google_jobs,https://tallo.com/talent/job/design-and-media/audio-or-visual-technician/il/chicago/av-technician-assistant-310a2eaa?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","2026-03-04"
0,"","Corporate AV Technician, Meetings & Events","Convene","Chicago, IL","","60K–65K a year",serpapi_google_jobs,https://career.io/job/technical-directorproduction-manager-business-meetings-live-chicago-kemper-associates-4313a91553c653a690523821a33dac4a?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","2026-03-11"
0,"","Audio Visual Technician","Remote Audio/Video/Lighting","Plainfield, IL","","",serpapi_google_jobs,https://www.learn4good.com/jobs/plainfield/illinois/skilled_labor/4856190997/e/?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"",""
0,"","AV Technician Tier 2","EOS","New York, NY","","30–37 an hour",serpapi_google_jobs,https://bebee.com/us/jobs/av-technician-tier-2-eos-new-york-ny--theirstack-651834035?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","2026-03-26"
