score,verdict,title,company,location,tier,salary,source,url,reasoning,date_posted
0,"","Freelance AV Technician - Audio, Video & Lighting (Chicago Area)","MDM Entertainment","Chicago, IL","","",serpapi_google_jobs,https://www.ziprecruiter.com/c/MDM-Entertainment/Job/Freelance-AV-Technician-Audio,-Video-&-Lighting-(Chicago-Area)/-in-Chicago,IL?jid=dcf2c67941c9a136&utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"",""
0,"","AV Installation Technician - Chicago","Premiere Systems","Chicago, IL","","27–40 an hour",serpapi_google_jobs,https://www.tealhq.com/job/av-technician_7ea1abddaaadb3dc3427ff4c3aaae04154a1c?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"",""
0,"","Chicago IL Freelance A/V Technician","Blue Danube Productions","Chicago, IL","","30–60 an hour",serpapi_google_jobs,https://lensa.com/job-v1/blue-danube-productions/chicago-il/av-technician-contractor/df6218382af0e01de07029fdadc5b2cf?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"",""
0,"","AV Engineer - Technical Services","Wesco","Glenview, IL","","",serpapi_google_jobs,https://lensa.com/job-v1/wesco/glenview-il/audio-visual-engineer/963605f80770471bf6d475e50dd565b7?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","2026-03-15"
0,"","Low Voltage / Industrial / CCTV / AV Technician","Wachter, Inc.","Chicago, IL","","",serpapi_google_jobs,https://jobs.lever.co/wachter/8dcb263a-4d51-468f-abd6-84b8ec59eea0?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"",""
0,"","Guest-Centric Event AV Technician","Encore Global","Chicago, IL","","15.64–20.33 an hour",serpapi_google_jobs,https://www.learn4good.com/jobs/chicago/illinois/creative_arts_and_media/4962473156/e/?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","2026-03-21"
0,"","Corporate AV Technician, Meetings & Events","Convene","Chicago, IL","","",serpapi_google_jobs,https://www.tealhq.com/job/corporate-av-technician-meetings-events_7ea1a182d71a26ce5850bee59eb3535a2620a?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","2026-03-11"
0,"","AV Technician","Amplify People","Northbrook, IL","","",serpapi_google_jobs,https://amplifypeople.applytojob.com/apply/BKyMSRoDJh/AV-Technician?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","2026-03-01"
0,"","Theatre Technician – Audio Engineer","Northbrook Park District - Northbrook Theatre","Northbrook, IL","","",serpapi_google_jobs,https://jobs.leagueofchicagotheatres.org/job/northbrook-park-district-northbrook-theatre-northbrook-part-time-theatre-technician-audio-engineer/?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"",""
0,"","Audio Engineer","DAVID MICHAEL PRODUCTIONS INC","Woodridge, IL","","25–30 an hour",serpapi_google_jobs,https://avua.com/jobs/audio-engineer-5366891?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"",""
0,"","AV Technician","ThreePDS Inc. Recruiting, Staffing, and Consulting","New York, NY","","23–25 an hour",serpapi_google_jobs,https://www.milwaukeejobs.com/job/detail/86481621/AV-Technician?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","2026-03-11"
0,"","Audio Visual AV Technician","Stern School of Business Information Technology","New York, NY","","",serpapi_google_jobs,https://www.wayup.com/i-Education-j-Audio-Visual-AV-Technician-Stern-School-of-Business-Information-Technology-110342304152003/?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","2026-03-10"
