score,verdict,title,company,location,tier,salary,source,url,reasoning,date_posted
0,"","AV Technician","Inspire Event Technologies LLC","Chicago, IL","","23–25 an hour",serpapi_google_jobs,https://talents.vaia.com/companies/1872-consulting/av-technician-34148915/?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","2026-04-08"
0,"","Audio Engineer - Studio Technician (Part Time)","SAE Institute","Chicago, IL","","",serpapi_google_jobs,https://lensa.com/job-v1/sae-institute/chicago-il/audio-technician-part-time/69181d1b3327522a5ae42d3823790f27?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","2026-04-06"
0,"","Audiovisual Engineer (Open to All Dykema Locations)","Dykema","Chicago, IL","","110 a day",serpapi_google_jobs,https://us.jobrapido.com/jobpreview/124385282991587328?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"",""
0,"","AV Engineer - Technical Services","WESCO","Glenview, IL","","",serpapi_google_jobs,https://lensa.com/job-v1/wesco/glenview-il/audio-visual-engineer/963605f80770471bf6d475e50dd565b7?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"",""
0,"","AV Installation Technician - Chicago","Premiere Systems","Chicago, IL","","27–40 an hour",serpapi_google_jobs,https://bebee.com/us/jobs/entertainment-audio-technician-1500-hr-six-flags-great-america-hurricane-harbor-chicago--lensa-19327_4fcf7e66b9be981ecae3c7017e87dcf79744b8c044cf4eb871c018a0e536dfcc?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"",""
0,"","Assistant Audio Engineer Internship","Stonecutter Recording Studios","Chicago, IL","","",serpapi_google_jobs,https://www.indeed.com/viewjob?jk=ff9ec8663df35903&utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","2026-04-01"
0,"","Audio Visual Technician","Remote Audio/Video/Lighting","Plainfield, IL","","",serpapi_google_jobs,https://us.jobrapido.com/jobpreview/775406152157495296?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"",""
0,"","Low Voltage / Industrial / CCTV / AV Technician - Full-time","Wachter","Chicago, IL","","20 an hour",serpapi_google_jobs,https://www.snagajob.com/jobs/1240624025?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","2026-04-10"
0,"","AV Technician","Amplify People","Northbrook, IL","","",serpapi_google_jobs,https://amplifypeople.applytojob.com/apply/BKyMSRoDJh/AV-Technician?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"",""
0,"","Corporate AV Technician, Meetings & Events","Convene","Chicago, IL","","",serpapi_google_jobs,https://career.io/job/technical-directorproduction-manager-business-meetings-live-chicago-kemper-associates-4313a91553c653a690523821a33dac4a?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"",""
