score,verdict,title,company,location,tier,salary,source,url,reasoning,date_posted
0,"","Video Producer/Editor — Bloomberg Originals, Cross Platform Shorts - Contract","Bloomberg","","Tier 2 — Finance","",career_page,https://bloomberg.avature.net/careers/JobDetail/Video-Producer-Editor-Bloomberg-Originals-Cross-Platform-Shorts-Contract/18542,"",""
0,"","Composer/Sound Designer","Light & Wonder","Chicago, Illinois","","$60,000 - $80,000 (yearly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=c7716d07b265fe3f,"","2026-04-09"
0,"","Technician, Audio (Per Diem)","Production Resource Group","Chicago, Illinois","","",jobspy_indeed,https://www.indeed.com/viewjob?jk=dd4c05cd915948cb,"","2026-04-08"
0,"","AV Technician","INSPIRE","Chicago, Illinois","","$23 - $25 (hourly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=01f8ffcde8da9ffb,"","2026-04-07"
0,"","Chicago IL Freelance A/V Technician - 1099","Churchill Group","Chicago, Illinois","","$30 - $60 (hourly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=9d12fee0fff23ce1,"","2026-04-07"
0,"","Audio Engineer - Studio Technician (Part Time)","SAE Institute","Chicago, Illinois","","",jobspy_indeed,https://www.indeed.com/viewjob?jk=37c3be34bb27e280,"","2026-04-06"
0,"","Event Production & A/V Assistant","Modi Brothers Entertainment LLC","Chicago, Illinois","","$200 - $250 (daily)",jobspy_indeed,https://www.indeed.com/viewjob?jk=4e9ed4c0f0022b98,"","2026-04-06"
0,"","Audiovisual Technician - Live Events","Ansera","Chicago, Illinois","","$60,000 - $75,000 (yearly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=fdd80c3a56222867,"","2026-04-06"
0,"","Support Technician (Crestron - A/V)","Columbia University","New York, New York","","$80,000 - $92,000 (yearly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=71eb07e21475456b,"","2026-04-13"
0,"","Audio Visual Field Technician / Technology Support Specialist","nan","New York, New York","","$20 - $40 (hourly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=cb7d45b5154ba13a,"","2026-04-13"
0,"","Junior AV Engineer","Canyon","New York, New York","","$55,000 - $70,000 (yearly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=d148b4a6a435b3c0,"","2026-04-10"
0,"","Senior AV Engineer","Canyon","New York, New York","","$70,000 - $90,000 (yearly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=08fe21078c454883,"","2026-04-10"
0,"","AV Design Engineer","Align","New York, New York","","$90,000 - $110,000 (yearly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=fe0cd9656f169210,"","2026-04-10"
0,"","Audio Engineer, MS NOW","Versant","New York, New York","","$100,000 - $120,000 (yearly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=82083d8f6d4ed429,"","2026-04-10"
0,"","Production Support Engineer","Versant","New York, New York","","$100,000 - $130,000 (yearly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=8e091073dcfb25b9,"","2026-04-08"
0,"","Event Technical Lead, Audio Visual (Part Time Casual) - The Opus Westchester, Autograph Collection","Encore Global","New York, New York","","$18 - $24 (hourly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=99a726b34051ed81,"","2026-04-09"
0,"","Senior AV Installation Technician","Diversified","New York, New York","","$33 - $42 (hourly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=5ae5fbe18fd3d06c,"","2026-04-09"
0,"","Senior AV Technician","Whalar","New York, New York","","$32 - $34 (hourly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=ab2511e88084974a,"","2026-04-09"
0,"","Lead AV Technician","Mason Technologies Inc","New York, New York","","$35 - $45 (hourly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=6384357ba8f1f5ef,"","2026-04-09"
0,"","AV Technician","Wildfire Technology","New York, New York","","$20 - $32 (hourly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=e5813868eb1bbd76,"","2026-04-08"
0,"","Senior Design Engineer - AV/ Workplace","Diversified","New York, New York","","$131,700 - $178,200 (yearly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=af0835547d25b60b,"","2026-04-07"
0,"","Audio Visual Associate (Part-Time)","The New-York Historical Society","New York, New York","","",jobspy_indeed,https://www.indeed.com/viewjob?jk=0f0708be360df0e7,"","2026-04-07"
0,"","Audio-Visual Technician","Whitney Museum of American Art","New York, New York","","",jobspy_indeed,https://www.indeed.com/viewjob?jk=49f55b8549699b3a,"","2026-04-06"
0,"","Broadcast Infrastructure Technician","SiriusXM","New York, New York","","$76,100 - $99,900 (yearly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=0e5b8a8b9bdcd396,"","2026-04-06"
0,"","Acoustic Engineer","GZA GeoEnvironmental","New York, New York","","$90,000 - $115,000 (yearly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=d7aa2fbf0b6b9b69,"","2026-04-06"
0,"","Radio Board Operator","Red Apple Group","New York, New York","","$26 - $30 (hourly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=0caad0783f2888a6,"","2026-04-06"
0,"","Broadcast Infrastructure Technician","adswizz","New York, New York","","$76,100 - $99,900 (yearly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=3d13fb5cff85551b,"","2026-04-06"
0,"","Acoustic Engineer - iPad, Mac & Home Acoustics","Apple","San Francisco, California","","$147,400 - $272,100 (yearly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=2b03d8bfbee79b0b,"","2026-04-11"
0,"","Platform Software Engineer, Audio Software Integration","Apple","San Francisco, California","","$147,400 - $272,100 (yearly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=1ffdbfe2a8189c5b,"","2026-04-09"
0,"","Sr. Software Engineer, Audio & Media Technologies","Apple","San Francisco, California","","$147,400 - $272,100 (yearly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=14815bb36639f4a8,"","2026-04-09"
0,"","Acoustic Engineer - AirPods","Apple","San Francisco, California","","$147,400 - $272,100 (yearly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=3325ab0b4f93b06f,"","2026-04-09"
0,"","Simulation Engineer - Camera Hardware","Apple","San Francisco, California","","$147,400 - $272,100 (yearly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=62dea339656784dd,"","2026-04-09"
0,"","AR/VR Graphics Software Engineer - Personas, Vision Products Software","Apple","San Francisco, California","","$147,400 - $272,100 (yearly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=286b864387433aa2,"","2026-04-09"
0,"","iOS Engineer-Apple TV","Apple","San Francisco, California","","$147,400 - $272,100 (yearly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=950aa837e9f46ba4,"","2026-04-09"
0,"","Camera and Photos - Senior Cinematic Video Software Engineer","Apple","San Francisco, California","","$147,400 - $272,100 (yearly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=e77942b20f52f99e,"","2026-04-09"
0,"","WebKit Privacy & Adtech Engineer","Apple","San Francisco, California","","$147,400 - $272,100 (yearly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=5f7507a0efaff508,"","2026-04-09"
0,"","System Software Performance Engineer, Home Platform, CoreOS","Apple","San Francisco, California","","$147,400 - $272,100 (yearly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=3b2b8f09049ea8e8,"","2026-04-09"
0,"","Simulation Engineer | Noise & Vibration","Apple","San Francisco, California","","$147,400 - $272,100 (yearly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=23decdfde8324da3,"","2026-04-09"
0,"","Senior Software Engineer - Developer Experience - AV Labs","Uber","San Francisco, California","","$202,000 - $224,000 (yearly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=e3f208669ee7efe0,"","2026-04-10"
