score,verdict,title,company,location,tier,salary,source,url,reasoning,date_posted
0,"","Audio Engineer - Studio Technician (Part Time)","SAE Institute","Chicago, IL","","",serpapi_google_jobs,https://bebee.com/us/jobs/audio-engineer-studio-technician-part-time-sae-institute-chicago-il--theirstack-658087535?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"",""
0,"","Audio Engineer","Theo Ubique Cabaret Theatre","Evanston, IL","","",serpapi_google_jobs,https://jobs.leagueofchicagotheatres.org/job/theo-ubique-cabaret-theatre-chicago-contract-audio-engineer-2/?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","2026-05-02"
0,"","Freelance Audio Visual Technician","A-V Services, Inc.","Chicago, IL","","",serpapi_google_jobs,https://tallo.com/talent/job/design-and-media/audio-or-visual-technician/il/chicago/freelance-audio-visual-technic-1ec977dc?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","2026-05-26"
0,"","AV Residential Install Tech - Chicago","Premiere Systems","Chicago, IL","","27–40 an hour",serpapi_google_jobs,https://www.indeed.com/viewjob?jk=6273e50cc8bf483d&utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"",""
0,"","Conference AV Technician — Meetings & Tech Support","Waveguide LLC","Anywhere","","",serpapi_google_jobs,https://www.mediabistro.com/jobs/3539528532-conference-av-technician-meetings-tech-support?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","2026-05-27"
0,"","Freelance AV Technician - Audio, Video & Lighting (Chicago Area)","MDM Entertainment","Chicago, IL","","",serpapi_google_jobs,https://talents.vaia.com/companies/mdm-entertainment/chicago/freelance-av-technician-audio-video-lighting-chicago-area-109595970/?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","2026-05-17"
0,"","AV Technician","Amplify People","Northbrook, IL","","",serpapi_google_jobs,https://www.tealhq.com/job/av-technician_7ea1aa9c58148a40c0fd5be9cf78b54e1c994?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"",""
0,"","Assistant Audio Engineer","Broadcast Management Group","Chicago, IL","","",serpapi_google_jobs,https://www.tealhq.com/job/assistant-audio-engineer_7ea1ae1788c5143ccf92076cf2fc1c7c82459?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","2026-05-02"
0,"","Broadcast Engineer","Broadcast Management Group","Chicago, IL","","",serpapi_google_jobs,https://www.jobleads.com/us/job/broadcast-engineer--chicago--ebac525d716e912396872cba6710dddfa?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","2026-05-22"
0,"","Live Event AV Technician — Growth, Training & Benefits","ACE Chicago Events","Chicago, IL","","",serpapi_google_jobs,https://www.jobleads.com/us/job/live-event-av-technician-growth-training-benefits--chicago--e84df4035ea8a34ff78d4de153be143fb?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","2026-05-26"
0,"","Corporate AV Technician, Meetings & Events","Convene","Chicago, IL","","",serpapi_google_jobs,https://career.io/job/technical-directorproduction-manager-business-meetings-live-chicago-kemper-associates-4313a91553c653a690523821a33dac4a?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"",""
0,"","AV Technician","AV Workshop","Yonkers, NY","","25–65 an hour",serpapi_google_jobs,https://tallo.com/talent/job/design-and-media/audio-or-visual-technician/ny/yonkers/av-technician-bc15c904?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","2026-05-27"
