score,verdict,title,company,location,tier,salary,source,url,reasoning,date_posted
0,"","Audio Engineer - Studio Technician (Part Time)","SAE Institute","Chicago, IL","","",serpapi_google_jobs,https://earnbetter.com/app/job/01KNQZ3Z7Y4SCEWKNX1QHQCHP7/?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","2026-04-06"
0,"","Audio Engineer - Pro Tools","Alignerr","Anywhere","","25–50 an hour",serpapi_google_jobs,https://www.jobleads.com/us/job/audio-engineer-podcast-editing--united-states--e3d1f946e2cd4f7789121a8e761e9f625?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","2026-04-19"
0,"","AV Technician","Inspire Event Technologies LLC","Chicago, IL","","23–25 an hour",serpapi_google_jobs,https://earnbetter.com/app/job/01KNX407HAHSKSWF5V43KMBW0Y/?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","2026-04-08"
0,"","AV Installation Technician - Chicago","Premiere Systems","Chicago, IL","","27–40 an hour",serpapi_google_jobs,https://www.tealhq.com/job/av-technician_7ea1abddaaadb3dc3427ff4c3aaae04154a1c?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"",""
0,"","Audiovisual Engineer (Open to All Dykema Locations)","Dykema","Chicago, IL","","110 a day",serpapi_google_jobs,https://chatgpt-jobs.com/job/technology-training-manager-open-to-all-dykema-locations-dykema-3284?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"",""
0,"","AV Engineer - Technical Services","WESCO","Glenview, IL","","",serpapi_google_jobs,https://lensa.com/job-v1/wesco/glenview-il/audio-visual-engineer/963605f80770471bf6d475e50dd565b7?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"",""
0,"","Assistant Audio Engineer Internship","Stonecutter Recording Studios","Chicago, IL","","",serpapi_google_jobs,https://www.indeed.com/viewjob?jk=ff9ec8663df35903&utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","2026-04-01"
0,"","A/V Technician","Indotronix International Corporation","Chicago, IL","","25 an hour",serpapi_google_jobs,https://www.whatjobs.com/jobs/a-v-technician/chicago-illinois?id=2562466312&utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"",""
0,"","Chicago IL Freelance A/V Technician","Blue Danube Productions","Chicago, IL","","",serpapi_google_jobs,https://www.whatjobs.com/jobs/chicago-il-freelance-a-v-technician/chicago-illinois?id=2593660398&utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","2026-03-30"
0,"","Low Voltage / Industrial / CCTV / AV Technician - Full-time","Wachter","Chicago, IL","","20 an hour",serpapi_google_jobs,https://www.snagajob.com/jobs/1240624025?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","2026-04-10"
0,"","AV Technician Tier 2","EOS","New York, NY","","73K–76K a year",serpapi_google_jobs,https://bebee.com/us/jobs/av-technician-tier-2-eos-new-york-ny--theirstack-651834035?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","2026-04-14"
0,"","AV Technician/Preparator","New Museum Of Contemporary Art","New York, NY","","38 an hour",serpapi_google_jobs,https://career.io/job/av-technicianpreparator-new-york-new-museum-of-contemporary-192465d3dc2382950e076df7dc6bfc47?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","2026-04-15"
0,"","Audio Visual AV Technician","Stern School of Business Information Technology","New York, NY","","",serpapi_google_jobs,https://www.wayup.com/i-Education-j-Audio-Visual-AV-Technician-Stern-School-of-Business-Information-Technology-110342304152003/?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","2026-04-10"
0,"","Hybrid AV Technician (Junior)","Skadden, Arps, Slate, Meagher & Flom LLP","New York, NY","","65K–75K a year",serpapi_google_jobs,https://www.jobleads.com/us/job/hybrid-av-technician-junior--new-york--eac90dab477126f317c4ce967e2af4532?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","2026-04-17"
0,"","Audio Engineer","Sofar Sounds","New York, NY","","",serpapi_google_jobs,https://www.entertainmentcareers.net/gramercy/audio-engineer/job/492277/?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"",""
0,"","Audio Engineer","Ripe Studios, LLC","Paterson, NJ","","20 an hour",serpapi_google_jobs,https://www.indeed.com/viewjob?jk=b0c467e7d4995bb4&utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","2026-04-03"
0,"","Voice Over Audio Engineer (Volunteer)","Mentor A Promise","New York, NY","","",serpapi_google_jobs,https://www.linkedin.com/jobs/view/voice-over-audio-engineer-volunteer-at-mentor-a-promise-4403884636?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","2026-04-20"
0,"","Assistant Audio Engineer","The New York Racing Association","Queens, NY","","58,115–72,738 a month",serpapi_google_jobs,https://bebee.com/us/jobs/assistant-audio-engineer-the-new-york-racing-association-jamaica-ny--theirstack-665789702?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","2026-04-17"
0,"","Audio Engineer, MS NOW","Versant","New York, NY","","",serpapi_google_jobs,https://jobs.smartrecruiters.com/Versant3/744000119996284-audio-engineer-ms-now?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","2026-04-10"
0,"","L2 AV Engineer","TEKsystems","San Francisco, CA","","50–60 an hour",serpapi_google_jobs,https://careers.teksystems.com/us/en/job/JP-005958765/L2-AV-Engineer?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","2026-04-13"
0,"","Freelance Audio Visual Technician","A-V Services, Inc","San Francisco, CA","","35–40 an hour",serpapi_google_jobs,https://talents.vaia.com/companies/a-v-services-inc/freelance-audio-visual-technician-29923582/?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"",""
0,"","Audio Visual (AV) Technician","EOS IT Solutions","San Francisco, CA","","",serpapi_google_jobs,https://www.whatjobs.com/jobs/audio-visual-av-technician/san-francisco-california?id=2626753178&utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","2026-04-10"
0,"","Low Voltage & Industrial & CCTV & AV Technician","Wachter, Inc.","San Francisco, CA","","60K–80K a year",serpapi_google_jobs,https://www.jobleads.com/us/job/low-voltage-industrial-cctv-av-technician--san-francisco--e7519af9cc1488d74d5f01e6c5ddf838b?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","2026-04-17"
0,"","Senior AV Technician","Astreya","San Francisco, CA","","",serpapi_google_jobs,https://www.jobleads.com/us/job/senior-av-technician--san-francisco--ee6940b7335e39b6660bc7b6ca8e89c63?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","2026-03-27"
0,"","Lead AV Systems Engineer & Onsite Project Lead","Astreya","San Francisco, CA","","",serpapi_google_jobs,https://us.jobrapido.com/jobpreview/5074602444755828736?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","2026-04-15"
0,"","Luxury AV Lead Technician - Bay Area, CA","Topa Group, Inc.","San Francisco, CA","","",serpapi_google_jobs,https://talents.vaia.com/companies/cxg/san-francisco/automotive-luxury-brand-evaluator-bay-area-ca-mission-based-70321939/?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","2026-04-16"
