score,verdict,title,company,location,tier,salary,source,url,reasoning,date_posted
0,"","Audio Engineer - Studio Technician (Part Time)","SAE Institute","Chicago, IL","","",serpapi_google_jobs,https://earnbetter.com/app/job/01KNQZ3Z7Y4SCEWKNX1QHQCHP7/?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","2026-04-06"
0,"","AV Installation Technician - Chicago","Premiere Systems","Chicago, IL","","27–40 an hour",serpapi_google_jobs,https://us.jobrapido.com/jobpreview/6104503063664394240?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"",""
0,"","AV Technician","Inspire Event Technologies LLC","Chicago, IL","","23–25 an hour",serpapi_google_jobs,https://earnbetter.com/app/job/01KNX407HAHSKSWF5V43KMBW0Y/?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","2026-04-08"
0,"","AV Technician/ Meeting Concierge (Full Time) - Hilton Chicago O'Hare Airport","Hilton","Chicago, IL","","",serpapi_google_jobs,https://jobs.hilton.com/latam/pt/job/HOT0CFNS/AV-Technician-Meeting-Concierge-Full-Time-Hilton-Chicago-O-Hare-Airport?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","2026-04-13"
0,"","Audio Engineer - Pro Tools","Alignerr","Anywhere","","25–50 an hour",serpapi_google_jobs,https://www.usaremotejobs.app/job/alignerr-audio-engineer-pro-tools?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","2026-04-11"
0,"","AV Engineer - Technical Services","WESCO","Glenview, IL","","",serpapi_google_jobs,https://lensa.com/job-v1/wesco/glenview-il/audio-visual-engineer/963605f80770471bf6d475e50dd565b7?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"",""
0,"","Studio Audio Engineer & Equipment Technician - Part Time","SAE Institute","Chicago, IL","","60K–80K a year",serpapi_google_jobs,https://www.jobleads.com/us/job/studio-audio-engineer-equipment-technician-part-time--chicago--e07ae7ddb8a53fd3fc62fbe98a444e2e6?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","2026-04-14"
0,"","Assistant Audio Engineer Internship","Stonecutter Recording Studios","Chicago, IL","","",serpapi_google_jobs,https://www.indeed.com/viewjob?jk=ff9ec8663df35903&utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","2026-04-01"
0,"","Audio Visual Technician","Remote Audio/Video/Lighting","Plainfield, IL","","",serpapi_google_jobs,https://www.career.com/job/remote-audio-video-lighting/audio-visual-technician/j202602032312407431635?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"",""
0,"","AV Technician","ITI Systems","New York, NY","","100K–130K a year",serpapi_google_jobs,https://myjobsny.usnlx.com/harrison-ny/av-technician/8568CC1538FA42F4812E320BFF79188E/job/?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","2026-04-10"
0,"","AV Technician/Preparator","New Museum Of Contemporary Art","New York, NY","","38 an hour",serpapi_google_jobs,https://career.io/job/av-technicianpreparator-new-york-new-museum-of-contemporary-192465d3dc2382950e076df7dc6bfc47?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","2026-04-15"
0,"","AV Technician Tier 2","EOS IT Solutions","Nova Iorque, NY, Estados Unidos","","",serpapi_google_jobs,https://www.tealhq.com/job/av-technician-tier-2_7ea1aeac5f8d1e3a18afc5232ab5ed6d838ca?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","há 2 dias"
0,"","Audio Engineer","Sofar Sounds","New York, NY","","",serpapi_google_jobs,https://www.entertainmentcareers.net/gramercy/audio-engineer/job/492277/?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"",""
0,"","Onsite AV Technician","CRG","New York, NY","","",serpapi_google_jobs,https://earnbetter.com/app/job/01KP28E3PPSK9JM5HAWMRAK5XY/?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","2026-04-10"
0,"","Audio Visual AV Technician","Stern School of Business Information Technology","New York, NY","","",serpapi_google_jobs,https://www.wayup.com/i-Education-j-Audio-Visual-AV-Technician-Stern-School-of-Business-Information-Technology-110342304152003/?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","2026-04-10"
