score,verdict,title,company,location,tier,salary,source,url,reasoning,date_posted
0,"","Audio Visual Engineer","A-V Services Inc.","New York, NY","","100K a year",brightdata_google_jobs,https://hiring.cafe/jobs/audio-visual-engineer/locations/new-york-new-york?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","2026-03-03"
0,"","Audio Visual Technician, level 1, freelance","TRITECH Communications","New York, NY","","25–30 an hour",brightdata_google_jobs,https://us.bebee.com/job/157734d676bc75001c14c749fe7b6342?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","2026-03-05"
0,"","Video Studio Audio and Video Technician","NYC Video Studio","New York, NY","","450–650 a day",brightdata_google_jobs,https://www.ziprecruiter.com/c/NYC-Video-Studio/Job/Video-Studio-Audio-and-Video-Technician/-in-New-York,NY?jid=357de30d3347b691&utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","2026-03-06"
0,"","Audio Engineer/A1","NBCUniversal","New York, NY","","",brightdata_google_jobs,https://jobs.smartrecruiters.com/NBCUniversal3/744000112461898-audio-engineer-a1?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","2026-03-03"
0,"","AVW - Audio Visual Technician V1 (On-Call)","AV Workshop","New York, NY","","35–65 an hour",brightdata_google_jobs,https://us.bebee.com/job/af73b9bca12d7b54377afa3e330c8dfa?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"",""
0,"","Audio Video Engineer","SeaGlass IT","New York, NY","","",brightdata_google_jobs,https://us.bebee.com/job/6d2da08e8b976ada6ea0dc955a6b2b51?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","2026-02-19"
0,"","All Levels Residential AV Tech - sign on bonus","HOME ENTERTAINMENT DESIGN INC","New York, NY","","50K–80K a year",brightdata_google_jobs,https://www.ziprecruiter.com/c/HOME-ENTERTAINMENT-DESIGN/Job/All-Levels-Residential-AV-Tech-sign-on-bonus/-in-New-York,NY?jid=8a728986e4e0891a&utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"",""
0,"","Onsite AV Service Technician","Diversified","New York, NY","","38–47 an hour",brightdata_google_jobs,https://hiring.cafe/jobs/av-service-technician/locations/new-york-new-york?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","2026-02-19"
0,"","Sr. Audio Visual Technician - NY/NJ","Howard Industries, Inc","New York, NY","","",brightdata_google_jobs,https://lensa.com/job-v1/howard-industries/new-york-ny/senior-av-technician/49f5229964de97716928851dfcad6cff?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"",""
0,"","Lead Audio Visual Technician","Automated Technology Systems","Valley Stream, NY","","",brightdata_google_jobs,https://www.indeed.com/viewjob?jk=ef1ec5ad73d5ecd3&utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"",""
0,"","AV Engineer - Zoom Room Deployment Specialist","EPAM Systems, Inc.","Seattle, WA","","45K–69K a year",brightdata_google_jobs,https://lensa.com/job-v1/epam/seattle-wa/specialist-audio-visual-engineer/2ada4772fdd6c948f25d8c67dfc7e229?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","2026-03-04"
0,"","Seattle WA Freelance A/V Technician","Blue Danube Productions","Seattle, WA","","30–60 an hour",brightdata_google_jobs,https://lensa.com/job-v1/blue-danube-productions/seattle-wa/av-technician-contractor/36155e0952faa51be857efb0554d49b1?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","2026-03-05"
0,"","Sound and Video Technician","City of Seattle, WA","Seattle, WA","","104,060–107,930 a year",brightdata_google_jobs,https://www.theladders.com/job/sound-and-video-technician-city-of-seattle-wa-seattle-wa_81556330?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"",""
0,"","Lead Audio Visual Field Technician","EOS","Seattle, WA","","80K–110K a year",brightdata_google_jobs,https://www.tealhq.com/job/lead-audio-visual-field-technician_7ea1aa693436563098cae8cee0f71e71c0473?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","2026-03-04"
0,"","AV Technician III","Allen Institute","Seattle, WA","","58,000–71,050 a year",brightdata_google_jobs,https://hiring.cafe/jobs/avionics-system-integrator-iii/locations/seattle-or-space-coast-or-denver?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","2026-02-10"
0,"","Senior Audio Visual Technician","EOS IT Company","Seattle, WA","","",brightdata_google_jobs,https://jobs.kget.com/jobs/senior-audio-visual-technician-seattle-washington/2631672166-2/?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","2026-02-23"
0,"","Audio Visual Field Service Technician","OfficePro","Seattle, WA","","45K–65K a year",brightdata_google_jobs,https://www.jobleads.com/us/job/audio-visual-field-service-technician-seattle-metro--seattle--ea26b92a6583d1104ece5a217e7959c0e?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","2026-02-27"
0,"","Audio Visual Events Technician","TEKsystems","Bellevue, WA","","35–42 an hour",brightdata_google_jobs,https://dejobs.org/bellevue-wa/audio-visual-events-technician/E4B7FDAECC4D4FC7935FA9002F2739C3/job/?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","2026-02-26"
0,"","06 Lead AV Technician","Topa Group, Inc.","Bellevue, WA","","90K–110K a year",brightdata_google_jobs,https://us.bebee.com/job/308a2e5ad1dd96937b8603ec40368d0c?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","2026-03-07"
0,"","Senior AV Service Technician","avisystems","Seattle, WA","","",brightdata_google_jobs,https://www.jobleads.com/us/job/senior-audio-visual-service-technician--seattle--e1d00d637cec5315365c5362ed6bbc363?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"",""
