score,verdict,title,company,location,tier,salary,source,url,reasoning,date_posted
0,"","Audio Visual Engineer","A-V Services Inc.","New York, NY","","100K a year",brightdata_google_jobs,https://hiring.cafe/jobs/audio-visual-engineer/locations/new-york-new-york?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"",""
0,"","AVW - Audio Visual Technician V1 (On-Call)","AV Workshop","New York, NY","","35–65 an hour",brightdata_google_jobs,https://www.snagajob.com/jobs/1208518011?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"",""
0,"","Audio Visual AV Technician","Stern School of Business Information Technology","New York, NY","","",brightdata_google_jobs,https://www.wayup.com/i-Education-j-Audio-Visual-AV-Technician-Stern-School-of-Business-Information-Technology-110342304152003/?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","2026-02-07"
0,"","Audio Visual Event Technicians - On-Call (AVW)","AV Workshop","New York, NY","","25–65 an hour",brightdata_google_jobs,https://earnbetter.com/app/job/01JM1FNFQ0T8ZRGM3A1G7TWTAC/?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"",""
0,"","Audio Video Engineer","SeaGlass IT","New York, NY","","",brightdata_google_jobs,https://us.bebee.com/job/6d2da08e8b976ada6ea0dc955a6b2b51?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","2026-02-19"
0,"","Experienced Residential AV Tech - sign on bonus","HOME ENTERTAINMENT DESIGN INC","New York, NY","","60K–80K a year",brightdata_google_jobs,https://lensa.com/job-v1/i4-search-group/harrison-ny/senior-interventional-radiology-technologist/61f86b0003091890637dba7dac0b4c01?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"",""
0,"","Design Engineer – Audio-Visual","TRITECH Communications","New York, NY","","125K–145K a year",brightdata_google_jobs,https://talents.vaia.com/companies/career-renew/design-engineer-blockchain-37643011/?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"",""
0,"","Audiovisual Technician","HiringCafe","New York, NY","","",brightdata_google_jobs,https://hiring.cafe/jobs/audiovisual-technician/locations/new-york-united-states?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"",""
0,"","Sr. Audio Visual Technician - NY/NJ","Howard Industries, Inc","New York, NY","","",brightdata_google_jobs,https://lensa.com/job-v1/howard-industries/new-york-ny/senior-av-technician/49f5229964de97716928851dfcad6cff?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"",""
0,"","Onsite AV Service Technician","Diversified","New York, NY","","38–47 an hour",brightdata_google_jobs,https://hiring.cafe/jobs/av-service-technician/locations/new-york-new-york?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","2026-02-19"
0,"","Freelance AV Technician – Audio, Video & Lighting (Chicago Area)","MDM Entertainment","Chicago, IL","","20–26 an hour",brightdata_google_jobs,https://hiring.cafe/viewjob/ny5zbjou9oqney5x?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"",""
0,"","Audiovisual Technician","The Comedy Bar","Chicago, IL","","",brightdata_google_jobs,https://us.bebee.com/job/b1e457158c549c790179f82fa26d3c9f?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","2026-02-19"
0,"","Technician, Audio Visual Support","Sralab","Chicago, IL","","",brightdata_google_jobs,https://www.tealhq.com/job/technician-audio-visual-support_7ea1acd4dd20fd71f2b7b8186a1f47268e6be?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","2026-02-05"
0,"","Audiovisual Engineer (Open to All Dykema Locations)","Dykema","Chicago, IL","","110 a day",brightdata_google_jobs,https://www.theladders.com/job/audiovisual-engineer-open-to-all-dykema-locations-dykema-chicago-il_85683746?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","2026-02-11"
0,"","Audio-Video Technician (Subcontractor / 1099)","Exclusive Audio & Security LLC","Chicago, IL","","",brightdata_google_jobs,https://www.simplyhired.com/job/W5rDPKESGsR92PZj1WZgR56ZczOENjLCorc5ugF2gEVqR5vLYc9ecQ?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"",""
0,"","Audio Visual Sales Support Engineer","EOS","Chicago, IL","","85K–105K a year",brightdata_google_jobs,https://www.tealhq.com/job/audio-visual-sales-support-engineer_7ea1ac866ec54158797a25df35a3761a1ee9e?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","2026-02-11"
0,"","Audio Visual Technician","Remote Audio/Video/Lighting","Plainfield, IL","","",brightdata_google_jobs,https://us.bebee.com/job/c7f7880afab5f391400f4b79291552dd?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","2026-02-03"
0,"","Audio Technician","The DJ Firm","Niles, IL","","",brightdata_google_jobs,https://www.simplyhired.com/job/29_06pn5fwat_OD3QxtQmF3oG2E9ejfL0wMOlQv1R0KXg9z-u3dxnw?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","2026-02-03"
0,"","Audio Video Technician","Berklee College of Music","Boston, MA","","",brightdata_google_jobs,https://hiring.cafe/jobs/audio-video-technician/locations/boston-massachusetts?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","2026-02-06"
0,"","AUDIO VISUAL TECHNICIAN","Compass Group","Boston, MA","","40 an hour",brightdata_google_jobs,https://hiring.cafe/jobs/audio-visual-technician/locations/boston-massachusetts?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","2026-02-13"
0,"","Audio Visual Field Engineer","Baiken Media LLC","Boston, MA","","67K–115K a year",brightdata_google_jobs,https://www.indeed.com/viewjob?jk=7593890144c7cee2&utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"",""
0,"","Audio Visual and Sound Technician - Roxbury Community College","Roxbury Community College","Boston, MA","","",brightdata_google_jobs,https://earnbetter.com/app/job/01JM0Q3HFM44ZZ5YZR38Q1MTB2/?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"",""
0,"","AUDIO VISUAL TECHNICIAN (ON CALL)","Eurest","Boston, MA","","40 an hour",brightdata_google_jobs,https://jobs.concordmonitor.com/job/1b201ce0-d1e5-4aad-86a8-89750fa92a49/audio-visual-technician-on-call?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","2026-02-25"
0,"","Boston MA Freelance A/V Technician","Blue Danube Productions","Boston, MA","","50–60 an hour",brightdata_google_jobs,https://lensa.com/job-v1/blue-danube-productions/boston-ma/av-technician-contractor/d38a29950a747cc50def9f836ca44fde?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"",""
0,"","AV Technician - Freelance - Boston","Crunchy Tech","Boston, MA","","",brightdata_google_jobs,https://www.career.com/job/crunchy-tech/av-technician-freelance-boston/j202311210157076401427?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"",""
0,"","Freelance AV Technician","Marcus Evans","Boston, MA","","",brightdata_google_jobs,https://us.bebee.com/job/0eff28b99b641d84abe3d828f8fa90d5?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"",""
0,"","Low Voltage / Industrial / CCTV / AV Technician - Full-time","Wachter","Boston, MA","","20 an hour",brightdata_google_jobs,https://www.snagajob.com/jobs/1202372679?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"",""
0,"","Freelance Audio-Visual Technician Job at A-V Services, Inc. in Boston","A-V Services, Inc.","Boston, MA","","",brightdata_google_jobs,https://us.expertini.com/job/freelance-audio-visual-technician-job-at-a-v-services-inc-in-boston-boston-a-v-services-inc-a9fce14a40fa/?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","2026-02-17"
0,"","Seattle WA Freelance A/V Technician","Blue Danube Productions","Seattle, WA","","30–60 an hour",brightdata_google_jobs,https://lensa.com/job-v1/blue-danube-productions/seattle-wa/av-technician-contractor/36155e0952faa51be857efb0554d49b1?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","2026-02-28"
0,"","Senior Audio Visual Technician","EOS IT Company","Seattle, WA","","",brightdata_google_jobs,https://jobs.ksnt.com/jobs/senior-audio-visual-technician-seattle-washington/2631672166-2/?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"","2026-02-23"
