score,verdict,title,company,location,tier,salary,source,url,reasoning,date_posted
0,"","Event Sr. Technical Lead, Audio Visual - Loews Chicago O'Hare","Encore Global","Chicago, Illinois","","$18 - $24 (hourly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=47b5a713df58dcd7,"","2026-05-01"
0,"","Event Technician, Audio Visual - Marriot Marquis Chicago","Encore Global","Chicago, Illinois","","$15 - $20 (hourly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=ec96888beb3a5188,"","2026-05-01"
0,"","Assistant Audio Engineer","Broadcast Management Group","Chicago, Illinois","","",jobspy_indeed,https://www.indeed.com/viewjob?jk=fff672f49d6e73d9,"","2026-05-01"
0,"","Onsite AV / Network Technician","SONIFI","Chicago, Illinois","","$26 - $34 (hourly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=4b3d762c58d8c846,"","2026-05-01"
0,"","Associate AV Field Engineer","Diversified","Chicago, Illinois","","$32 - $40 (hourly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=6631f1fca2a1501f,"","2026-04-30"
0,"","AudioVisual Event Technician - Part-Time (North Michigan Ave) Chicago, IL (88)","Five-Star Audio Visual","Chicago, Illinois","","$18 - $22 (hourly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=79fb0be5b2c061aa,"","2026-04-27"
0,"","Sound Technician / Lighting Technicians / AV Technicians","NY Lounge Decor","New York, New York","","$20 - $25 (hourly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=632208fab36c4d51,"","2026-05-03"
0,"","Podcast Audio /Video Engineer","Launch Pod Studio LLC","New York, New York","","$25 - $28 (hourly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=92c28f8784650cd9,"","2026-05-01"
0,"","Event Technician","Xtreme Event Group","New York, New York","","$19 - $24 (hourly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=0a53a72d5b50c4b6,"","2026-05-01"
0,"","Event Production Staff","Xtreme Event Group","New York, New York","","$19 - $24 (hourly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=b230aeaf53321f2d,"","2026-05-01"
0,"","Freelance Audio Visual Technician","A-V SERVICES INC.","New York, New York","","",jobspy_indeed,https://www.indeed.com/viewjob?jk=baa744cfe8415c3d,"","2026-05-01"
0,"","Operations Manager, Audio Visual - The Sheraton New York Times Square","Encore Global","New York, New York","","$66,300 - $75,000 (yearly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=cbcc9feafe90115f,"","2026-04-30"
0,"","Supervisor, Audio","Horizon Media, Inc.","New York, New York","","$80,000 - $95,000 (yearly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=30e1cfa65100f8db,"","2026-04-30"
0,"","Lead AV Technician","Mason Technologies Inc","New York, New York","","$35 - $45 (hourly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=7552c25bf47a26fb,"","2026-04-30"
0,"","AV Technician – Meeting & Events Tech Services","Voya Financial","New York, New York","","$79,620 - $132,720 (yearly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=8ae068011cf240a6,"","2026-04-30"
0,"","AV & Telecommunications Technician","Corinth","New York, New York","","$80,711 - $109,990 (yearly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=a930600b8caa8033,"","2026-04-30"
0,"","Senior Software Engineer - Middleware - AV Labs","Uber","San Francisco, California","","$202,000 - $224,000 (yearly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=12150104f5796961,"","2026-05-04"
0,"","AV Installation Technician - Integrator","Diversified","San Francisco, California","","$31 - $38 (hourly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=b31db837b720d336,"","2026-05-03"
0,"","Part-Time Board Operator","Cumulus Media","San Francisco, California","","",jobspy_indeed,https://www.indeed.com/viewjob?jk=4efdd90120914dec,"","2026-05-01"
0,"","Lead AV Solutions Engineer","Wesco","San Francisco, California","","$93,937 - $159,693 (yearly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=8db97c51ac2df47a,"","2026-05-01"
0,"","AV / VC Technician L3","Milestone Technologies","San Francisco, California","","",jobspy_indeed,https://www.indeed.com/viewjob?jk=11ce885e2e0c8fc7,"","2026-04-30"
0,"","Tier 2 Audio Visual Field Technician","EOS IT Solutions","San Francisco, California","","$32 - $41 (hourly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=b1e0758c7f1d4138,"","2026-04-30"
0,"","AV Technician Team Lead","EOS IT Solutions","San Francisco, California","","$85,000 - $105,000 (yearly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=fe0a8ce31ba526f5,"","2026-04-30"
0,"","Lead Audio Visual Field Technician","EOS IT Solutions","San Francisco, California","","$75,000 - $100,000 (yearly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=43b2295f2a409115,"","2026-04-30"
0,"","Embedded Drivers Engineer, Audio & Media Technologies","Apple","San Francisco, California","","$126,800 - $220,900 (yearly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=5bfa48db98b23e00,"","2026-04-30"
0,"","Senior AV Operations Safety Engineer (GPSSC)","General Motors (GM)","San Francisco, California","","",jobspy_indeed,https://www.indeed.com/viewjob?jk=86ac5bdcd2c3669c,"","2026-04-29"
0,"","Software Engineer, Autonomous Vehicles Software Systems - Early Career","General Motors (GM)","San Francisco, California","","",jobspy_indeed,https://www.indeed.com/viewjob?jk=751a1d7ba49a2dc4,"","2026-04-22"
0,"","Deposition Officer - Legal Audio / Visual Technician","Planet Depos","San Francisco, California","","$26 - $28 (hourly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=b31800675159542d,"","2026-04-29"
0,"","Project Engineer - Audio/Visual","BEI Construction","San Francisco, California","","$36 - $43 (hourly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=de2509b61e87a5d6,"","2026-04-28"
0,"","Audiovisual Archives Technician (contract)","Wells Fargo","San Francisco, California","","$30 - $35 (hourly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=8529d0b9077522be,"","2026-04-28"
0,"","Freelance AV Install Technician","Westwave AV","San Francisco, California","","$35 - $45 (hourly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=28f4c570abc1b5aa,"","2026-04-28"
0,"","Senior Software Performance Engineer - AV Platform","NVIDIA","San Francisco, California","","$224,000 - $431,250 (yearly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=03886425a3559c6b,"","2026-04-27"
0,"","Software Engineer, AV HIL Platform and Services","General Motors (GM)","San Francisco, California","","$123,000 - $190,000 (yearly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=0b78fea4af5fbc67,"","2026-04-23"
0,"","Senior Cloud Engineer – AV Cloud Engineering","General Motors (GM)","San Francisco, California","","$170,000 - $230,000 (yearly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=1627e8f38c83ecae,"","2026-04-21"
0,"","Senior AI/ML Engineer, Build Platform","General Motors (GM)","San Francisco, California","","$170,000 - $240,000 (yearly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=ae7571730394baf5,"","2026-03-06"
0,"","Senior AI/ML Engineer, AV Pipelines & Lineage","General Motors (GM)","San Francisco, California","","$155,420 - $395,900 (yearly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=fda5f3efad3884a3,"","2026-04-07"
